5.round_to_step	0x8000000000000000
5.ceil_to_step	0x8000000000000000
6.x	0x8000000000000000
6.s	0x4008000000000000
6.approx_eq	true
6.near	false
6.lerp	0x3feccccccccccccc
6.inv_lerp	0x3fd5555555555555
6.remap	0x3ff8000000000000
6.clamp	0x8000000000000000
6.wrap	0x0000000000000000
6.floor_to_step	0x8000000000000000
6.round_to_step	0x8000000000000000
6.ceil_to_step	0x8000000000000000
7.x	0x8000000000000000
7.s	0x3fb999999999999a
7.approx_eq	true
7.near	true
7.lerp	0x3f9eb851eb851eb8
7.inv_lerp	0x3fd5555555555555
7.remap	0x3fa999999999999a
7.clamp	0x8000000000000000
7.wrap	0x0000000000000000
7.floor_to_step	0x8000000000000000
7.round_to_step	0x8000000000000000
7.ceil_to_step	0x8000000000000000
8.x	0x3fe0000000000000
8.s	0x3ff0000000000000
8.approx_eq	true
8.near	false
8.lerp	0x3fe4cccccccccccd
8.inv_lerp	0x3fe0000000000000
8.remap	0x3fe8000000000000
8.clamp	0x3fe0000000000000
8.wrap	0x3fe0000000000000
8.floor_to_step	0x0000000000000000
8.round_to_step	0x0000000000000000
8.ceil_to_step	0x3ff0000000000000
9.x	0x3fe0000000000000
9.s	0x3fe0000000000000
9.approx_eq	true
9.near	true
9.lerp	0x3fe0000000000000
9.inv_lerp	0x3fe5555555555555
9.remap	0x3fd8000000000000
9.clamp	0x3fe0000000000000
9.wrap	0x3fe0000000000000
9.floor_to_step	0x3fe0000000000000
9.round_to_step	0x3fe0000000000000
9.ceil_to_step	0x3fe0000000000000
10.x	0x3fe0000000000000
10.s	0x4008000000000000
10.approx_eq	true
10.near	false
10.lerp	0x3ff4000000000000
10.inv_lerp	0x3fd8e38e38e38e39
10.remap	0x4002000000000000
10.clamp	0x3fe0000000000000
10.wrap	0x3fe0000000000000
10.floor_to_step	0x0000000000000000
10.round_to_step	0x0000000000000000
10.ceil_to_step	0x4008000000000000
11.x	0x3fe0000000000000
11.s	0x3fb999999999999a
11.approx_eq	true
11.near	false
11.lerp	0x3fd851eb851eb852
11.inv_lerp	0x3ffffffffffffffe
11.remap	0x3fb3333333333334
11.clamp	0x3fb999999999999a
11.wrap	0x3fe0000000000000
11.floor_to_step	0x3fe0000000000000
11.round_to_step	0x3fe0000000000000
11.ceil_to_step	0x3fe0000000000000
12.x	0xbfe0000000000000
12.s	0x3ff0000000000000
12.approx_eq	true
12.near	false
12.lerp	0xbfa99999999999a0
12.inv_lerp	0x3fc5555555555555
12.remap	0x3fd0000000000000
12.clamp	0xbfe0000000000000
12.wrap	0xbfe0000000000000
12.floor_to_step	0xbff0000000000000
12.round_to_step	0x8000000000000000
12.ceil_to_step	0x8000000000000000
13.x	0xbfe0000000000000
13.s	0x3fe0000000000000
13.approx_eq	true
13.near	false
13.lerp	0xbfc999999999999a
13.inv_lerp	0x0000000000000000
13.remap	0x3fc0000000000000
13.clamp	0xbfe0000000000000
13.wrap	0xbfe0000000000000
13.floor_to_step	0xbfe0000000000000
13.round_to_step	0xbfe0000000000000
13.ceil_to_step	0xbfe0000000000000
14.x	0xbfe0000000000000
14.s	0x4008000000000000
14.approx_eq	true
14.near	false
14.lerp	0x3fe199999999999a
14.inv_lerp	0x3fd1c71c71c71c72
14.remap	0x3fe8000000000000
14.clamp	0xbfe0000000000000
14.wrap	0xbfe0000000000000
14.floor_to_step	0xc008000000000000
14.round_to_step	0x8000000000000000
14.ceil_to_step	0x8000000000000000
15.x	0xbfe0000000000000
15.s	0x3fb999999999999a
15.approx_eq	true
15.near	false
15.lerp	0xbfd47ae147ae147b
15.inv_lerp	0xbff5555555555555
15.remap	0x3f9999999999999a
15.clamp	0xbfb999999999999a
15.wrap	0xbfe0000000000000
15.floor_to_step	0xbfe0000000000000
15.round_to_step	0xbfe0000000000000
15.ceil_to_step	0xbfe0000000000000
16.x	0x3ff8000000000000
16.s	0x3ff0000000000000
16.approx_eq	true
16.near	false
16.lerp	0x3ff599999999999a
16.inv_lerp	0x3feaaaaaaaaaaaab
16.remap	0x3ff4000000000000
16.clamp	0x3ff0000000000000
16.wrap	0x3ff8000000000000
16.floor_to_step	0x3ff0000000000000
16.round_to_step	0x4000000000000000
16.ceil_to_step	0x4000000000000000
17.x	0x3ff8000000000000
17.s	0x3fe0000000000000
17.approx_eq	true
17.near	false
17.lerp	0x3ff3333333333333
17.inv_lerp	0x3ff5555555555555
17.remap	0x3fe4000000000000
17.clamp	0x3fe0000000000000
17.wrap	0x3ff8000000000000
17.floor_to_step	0x3ff8000000000000
17.round_to_step	0x3ff8000000000000
17.ceil_to_step	0x3ff8000000000000
18.x	0x3ff8000000000000
18.s	0x4008000000000000
18.approx_eq	true
18.near	false
18.lerp	0x3fff333333333333
18.inv_lerp	0x3fe0000000000000
18.remap	0x400e000000000000
18.clamp	0x3ff8000000000000
18.wrap	0x3ff8000000000000
18.floor_to_step	0x0000000000000000
18.round_to_step	0x0000000000000000
18.ceil_to_step	0x4008000000000000
19.x	0x3ff8000000000000
19.s	0x3fb999999999999a
19.approx_eq	true
19.near	false
19.lerp	0x3ff147ae147ae148
19.inv_lerp	0x4015555555555555
19.remap	0x3fc0000000000000
19.clamp	0x3fb999999999999a
19.wrap	0x3ff8000000000000
19.floor_to_step	0x3ff8000000000000
19.round_to_step	0x3ff8000000000000
19.ceil_to_step	0x3ff8000000000000
20.x	0xbff8000000000000
20.s	0x3ff0000000000000
20.approx_eq	true
20.near	false
20.lerp	0xbfe8000000000000
20.inv_lerp	0xbfc5555555555555
20.remap	0xbfd0000000000000
20.clamp	0xbff0000000000000
20.wrap	0xbff8000000000000
20.floor_to_step	0xc000000000000000
20.round_to_step	0xc000000000000000
20.ceil_to_step	0xbff0000000000000
21.x	0xbff8000000000000
21.s	0x3fe0000000000000
21.approx_eq	true
21.near	false
21.lerp	0xbfeccccccccccccd
21.inv_lerp	0xbfe5555555555555
21.remap	0xbfc0000000000000
21.clamp	0xbfe0000000000000
21.wrap	0xbff8000000000000
21.floor_to_step	0xbff8000000000000
21.round_to_step	0xbff8000000000000
21.ceil_to_step	0xbff8000000000000
22.x	0xbff8000000000000
22.s	0x4008000000000000
22.approx_eq	true
22.near	false
22.lerp	0xbfc3333333333338
22.inv_lerp	0x3fc5555555555555
22.remap	0xbfe8000000000000
22.clamp	0xbff8000000000000
22.wrap	0xbff8000000000000
22.floor_to_step	0xc008000000000000
22.round_to_step	0x8000000000000000
22.ceil_to_step	0x8000000000000000
23.x	0xbff8000000000000
23.s	0x3fb999999999999a
23.approx_eq	true
23.near	false
23.lerp	0xbff051eb851eb852
23.inv_lerp	0xc012aaaaaaaaaaaa
23.remap	0xbf9999999999999a
23.clamp	0xbfb999999999999a
23.wrap	0xbff8000000000000
23.floor_to_step	0xbff8000000000000
23.round_to_step	0xbff8000000000000
23.ceil_to_step	0xbff8000000000000
24.x	0x4004000000000000
24.s	0x3ff0000000000000
24.approx_eq	true
24.near	false
24.lerp	0x4000666666666666
24.inv_lerp	0x3ff2aaaaaaaaaaab
24.remap	0x3ffc000000000000
24.clamp	0x3ff0000000000000
24.wrap	0x4004000000000000
24.floor_to_step	0x4000000000000000
24.round_to_step	0x4000000000000000
24.ceil_to_step	0x4008000000000000
25.x	0x4004000000000000
25.s	0x3fe0000000000000
25.approx_eq	true
25.near	false
25.lerp	0x3ffe666666666666
25.inv_lerp	0x4000000000000000
25.remap	0x3fec000000000000
25.clamp	0x3fe0000000000000
25.wrap	0x4004000000000000
25.floor_to_step	0x4004000000000000
25.round_to_step	0x4004000000000000
25.ceil_to_step	0x4004000000000000
26.x	0x4004000000000000
26.s	0x4008000000000000
26.approx_eq	true
26.near	false
26.lerp	0x4005333333333333
26.inv_lerp	0x3fe38e38e38e38e4
26.remap	0x4015000000000000
26.clamp	0x4004000000000000
26.wrap	0x4004000000000000
26.floor_to_step	0x0000000000000000
26.round_to_step	0x4008000000000000
26.ceil_to_step	0x4008000000000000
27.x	0x4004000000000000
27.s	0x3fb999999999999a
27.approx_eq	true
27.near	false
27.lerp	0x3ffc7ae147ae147b
27.inv_lerp	0x4021555555555555
27.remap	0x3fc6666666666667
27.clamp	0x3fb999999999999a
27.wrap	0x4004000000000000
27.floor_to_step	0x4004000000000000
27.round_to_step	0x4004000000000000
27.ceil_to_step	0x4004000000000000
28.x	0xc004000000000000
28.s	0x3ff0000000000000
28.approx_eq	true
28.near	false
28.lerp	0xbff7333333333333
28.inv_lerp	0xbfe0000000000000
28.remap	0xbfe8000000000000
28.clamp	0xbff0000000000000
28.wrap	0xc004000000000000
28.floor_to_step	0xc008000000000000
28.round_to_step	0xc000000000000000
28.ceil_to_step	0xc000000000000000
29.x	0xc004000000000000
29.s	0x3fe0000000000000
29.approx_eq	true
29.near	false
29.lerp	0xbff999999999999a
29.inv_lerp	0xbff5555555555555
29.remap	0xbfd8000000000000
29.clamp	0xbfe0000000000000
29.wrap	0xc004000000000000
29.floor_to_step	0xc004000000000000
29.round_to_step	0xc004000000000000
29.ceil_to_step	0xc004000000000000
30.x	0xc004000000000000
30.s	0x4008000000000000
30.approx_eq	true
30.near	false
30.lerp	0xbfeb333333333334
30.inv_lerp	0x3fac71c71c71c71c
30.remap	0xc002000000000000
30.clamp	0xc004000000000000
30.wrap	0xc004000000000000
30.floor_to_step	0xc008000000000000
30.round_to_step	0xc008000000000000
30.ceil_to_step	0x8000000000000000
31.x	0xc004000000000000
31.s	0x3fb999999999999a
31.approx_eq	true
31.near	false
31.lerp	0xbffb851eb851eb85
31.inv_lerp	0xc01ffffffffffffe
31.remap	0xbfb3333333333334
31.clamp	0xbfb999999999999a
31.wrap	0xc004000000000000
31.floor_to_step	0xc004000000000000
31.round_to_step	0xc004000000000000
31.ceil_to_step	0xc004000000000000
32.x	0x3fdfffffffffffff
32.s	0x3ff0000000000000
32.approx_eq	true
32.near	false
32.lerp	0x3fe4cccccccccccc
32.inv_lerp	0x3fe0000000000000
32.remap	0x3fe8000000000000
32.clamp	0x3fdfffffffffffff
32.wrap	0x3fe0000000000000
32.floor_to_step	0x0000000000000000
32.round_to_step	0x0000000000000000
32.ceil_to_step	0x3ff0000000000000
33.x	0x3fdfffffffffffff
33.s	0x3fe0000000000000
33.approx_eq	true
33.near	true
33.lerp	0x3fdfffffffffffff
33.inv_lerp	0x3fe5555555555555
33.remap	0x3fd8000000000000
33.clamp	0x3fdfffffffffffff
33.wrap	0x3fe0000000000000
33.floor_to_step	0x0000000000000000
33.round_to_step	0x3fe0000000000000
33.ceil_to_step	0x3fe0000000000000
34.x	0x3fdfffffffffffff
34.s	0x4008000000000000
34.approx_eq	true
34.near	false
34.lerp	0x3ff4000000000000
34.inv_lerp	0x3fd8e38e38e38e39
34.remap	0x4002000000000000
34.clamp	0x3fdfffffffffffff
34.wrap	0x3fe0000000000000
34.floor_to_step	0x0000000000000000
34.round_to_step	0x0000000000000000
34.ceil_to_step	0x4008000000000000
35.x	0x3fdfffffffffffff
35.s	0x3fb999999999999a
35.approx_eq	true
35.near	false
35.lerp	0x3fd851eb851eb852
35.inv_lerp	0x3ffffffffffffffe
35.remap	0x3fb3333333333334
35.clamp	0x3fb999999999999a
35.wrap	0x3fe0000000000000
35.floor_to_step	0x3fd999999999999a
35.round_to_step	0x3fe0000000000000
35.ceil_to_step	0x3fe0000000000000
36.x	0x401d333333333333
36.s	0x3ff0000000000000
36.approx_eq	true
36.near	false
36.lerp	0x4015a3d70a3d70a4
36.inv_lerp	0x4006222222222223
36.remap	0x401099999999999a
36.clamp	0x3ff0000000000000
36.wrap	0x401d333333333300
36.floor_to_step	0x401c000000000000
36.round_to_step	0x401c000000000000
36.ceil_to_step	0x4020000000000000
37.x	0x401d333333333333
37.s	0x3fe0000000000000
37.approx_eq	true
37.near	false
37.lerp	0x40150a3d70a3d70a
37.inv_lerp	0x4014cccccccccccd
37.remap	0x400099999999999a
37.clamp	0x3fe0000000000000
37.wrap	0x401d333333333300
37.floor_to_step	0x401c000000000000
37.round_to_step	0x401e000000000000
37.ceil_to_step	0x401e000000000000
38.x	0x401d333333333333
38.s	0x4008000000000000
38.approx_eq	true
38.near	false
38.lerp	0x40180a3d70a3d70a
38.inv_lerp	0x3ff24fa4fa4fa4fb
38.remap	0x4028e66666666667
38.clamp	0x4008000000000000
38.wrap	0x401d333333333300
38.floor_to_step	0x4018000000000000
38.round_to_step	0x4018000000000000
38.ceil_to_step	0x4022000000000000
39.x	0x401d333333333333
39.s	0x3fb999999999999a
39.approx_eq	true
39.near	false
39.lerp	0x40148f5c28f5c28f
39.inv_lerp	0x4038aaaaaaaaaaa9
39.remap	0x3fda8f5c28f5c290
39.clamp	0x3fb999999999999a
39.wrap	0x401d333333333300
39.floor_to_step	0x401d333333333334
39.round_to_step	0x401d333333333334
39.ceil_to_step	0x401d333333333334
40.x	0xc01d333333333333
40.s	0x3ff0000000000000
40.approx_eq	true
40.near	false
40.lerp	0xc0133d70a3d70a3d
40.inv_lerp	0xc000cccccccccccd
40.remap	0xc009333333333333
40.clamp	0xbff0000000000000
40.wrap	0xc01d333333333300
40.floor_to_step	0xc020000000000000
40.round_to_step	0xc01c000000000000
40.ceil_to_step	0xc01c000000000000
41.x	0xc01d333333333333
41.s	0x3fe0000000000000
41.approx_eq	true
41.near	false
41.lerp	0xc013d70a3d70a3d7
41.inv_lerp	0xc012222222222222
41.remap	0xbff9333333333333
41.clamp	0xbfe0000000000000
41.wrap	0xc01d333333333300
41.floor_to_step	0xc01e000000000000
41.round_to_step	0xc01e000000000000
41.ceil_to_step	0xc01c000000000000
42.x	0xc01d333333333333
42.s	0x4008000000000000
42.approx_eq	true
42.near	false
42.lerp	0xc010d70a3d70a3d6
42.inv_lerp	0xbfde93e93e93e93e
42.remap	0xc022e66666666666
42.clamp	0xc008000000000000
42.wrap	0xc01d333333333300
42.floor_to_step	0xc022000000000000
42.round_to_step	0xc018000000000000
42.ceil_to_step	0xc018000000000000
43.x	0xc01d333333333333
43.s	0x3fb999999999999a
43.approx_eq	true
43.near	false
43.lerp	0xc01451eb851eb852
43.inv_lerp	0xc037ffffffffffff
43.remap	0xbfd428f5c28f5c29
43.clamp	0xbfb999999999999a
43.wrap	0xc01d333333333300
43.floor_to_step	0xc01d333333333334
43.round_to_step	0xc01d333333333334
43.ceil_to_step	0xc01d333333333334
44.x	0x430c6bf526340004
44.s	0x3ff0000000000000
44.approx_eq	true
44.near	false
44.lerp	0x4303e52b9abe0006
44.inv_lerp	0x42f2f2a36ecd555d
44.remap	0x42fc6bf52634000c
44.clamp	0x3ff0000000000000
44.wrap	0xc053e00000000000
44.floor_to_step	0x430c6bf526340000
44.round_to_step	0x430c6bf526340000
44.ceil_to_step	0x430c6bf526340008
45.x	0x430c6bf526340004
45.s	0x3fe0000000000000
45.approx_eq	true
45.near	false
45.lerp	0x4303e52b9abe0004
45.inv_lerp	0x4302f2a36ecd555b
45.remap	0x42ec6bf52634000c
45.clamp	0x3fe0000000000000
45.wrap	0xc053e00000000000
45.floor_to_step	0x430c6bf526340004
45.round_to_step	0x430c6bf526340004
45.ceil_to_step	0x430c6bf526340004
46.x	0x430c6bf526340004
46.s	0x4008000000000000
46.approx_eq	true
46.near	false
46.lerp	0x4303e52b9abe000a
46.inv_lerp	0x42d9438493bc71e0
46.remap	0x431550f7dca70009
46.clamp	0x4008000000000000
46.wrap	0xc053e00000000000
46.floor_to_step	0x430c6bf52633fff8
46.round_to_step	0x430c6bf526340010
46.ceil_to_step	0x430c6bf526340010
47.x	0x430c6bf526340004
47.s	0x3fb999999999999a
47.approx_eq	true
47.near	false
47.lerp	0x4303e52b9abe0003
47.inv_lerp	0x4327af4c4a80aaae
47.remap	0x42c6bcc41e90000a
47.clamp	0x3fb999999999999a
47.wrap	0xc053e00000000000
47.floor_to_step	0x430c6bf526340004
47.round_to_step	0x430c6bf526340004
47.ceil_to_step	0x430c6bf526340004
48.x	0xc0767e6666666666
48.s	0x3ff0000000000000
48.approx_eq	true
48.near	false
48.lerp	0xc06f7428f5c28f5c
48.inv_lerp	0xc05de88888888888
48.remap	0xc0666e6666666666
48.clamp	0xbff0000000000000
48.wrap	0x3fb999999999a000
48.floor_to_step	0xc076800000000000
48.round_to_step	0xc076800000000000
48.ceil_to_step	0xc076700000000000
49.x	0xc0767e6666666666
49.s	0x3fe0000000000000
49.approx_eq	true
49.near	false
49.lerp	0xc06f78f5c28f5c28
49.inv_lerp	0xc06df33333333333
49.remap	0xc0566e6666666666
49.clamp	0xbfe0000000000000
49.wrap	0x3fb999999999a000
49.floor_to_step	0xc076800000000000
49.round_to_step	0xc076800000000000
49.ceil_to_step	0xc076780000000000
50.x	0xc0767e6666666666
50.s	0x4008000000000000
50.approx_eq	true
50.near	false
50.lerp	0xc06f60f5c28f5c28
50.inv_lerp	0xc043d3e93e93e93e
50.remap	0xc080d2cccccccccc
50.clamp	0xc008000000000000
50.wrap	0x3fb999999999a000
50.floor_to_step	0xc076800000000000
50.round_to_step	0xc076800000000000
50.ceil_to_step	0xc076500000000000
51.x	0xc0767e6666666666
51.s	0x3fb999999999999a
51.approx_eq	true
51.near	false
51.lerp	0xc06f7ccccccccccc
51.inv_lerp	0xc092bd5555555554
51.remap	0xc031f1eb851eb852
51.clamp	0xbfb999999999999a
51.wrap	0x3fb999999999a000
51.floor_to_step	0xc0767e6666666667
51.round_to_step	0xc0767e6666666667
51.ceil_to_step	0xc0767ccccccccccd
52.x	0x4086820000000000
52.s	0x3ff0000000000000
52.approx_eq	true
52.near	false
52.lerp	0x407f87999999999a
52.inv_lerp	0x406e0d5555555555
52.remap	0x40768a0000000000
52.clamp	0x3ff0000000000000
52.wrap	0x3fd0000000000000
52.floor_to_step	0x4086800000000000
52.round_to_step	0x4086800000000000
52.ceil_to_step	0x4086880000000000
53.x	0x4086820000000000
53.s	0x3fe0000000000000
53.approx_eq	true
53.near	false
53.lerp	0x407f853333333334
53.inv_lerp	0x407e080000000000
53.remap	0x40668a0000000000
53.clamp	0x3fe0000000000000
53.wrap	0x3fd0000000000000
53.floor_to_step	0x4086800000000000
53.round_to_step	0x4086800000000000
53.ceil_to_step	0x4086840000000000
54.x	0x4086820000000000
54.s	0x4008000000000000
54.approx_eq	true
54.near	false
54.lerp	0x407f913333333334
54.inv_lerp	0x4054171c71c71c72
54.remap	0x4090e78000000000
54.clamp	0x4008000000000000
54.wrap	0x3fd0000000000000
54.floor_to_step	0x4086800000000000
54.round_to_step	0x4086800000000000
54.ceil_to_step	0x4086980000000000
55.x	0x4086820000000000
55.s	0x3fb999999999999a
55.approx_eq	true
55.near	false
55.lerp	0x407f8347ae147ae2
55.inv_lerp	0x40a2c25555555555
55.remap	0x4042080000000000
55.clamp	0x3fb999999999999a
55.wrap	0x3fd0000000000000
55.floor_to_step	0x408681999999999a
55.round_to_step	0x408681999999999a
55.ceil_to_step	0x4086826666666667
